type,level,skill,topics,japanese,reading,meaning,part_of_speech,verb_type,transitivity,paired_with,example,example_reading,example_meaning,source,source_ref,tags,notes
expression,N5,vocabulary,,まっすぐ,まっすぐ,"straight (ahead), direct",adverb,,,,まっすぐ行ってください。,まっすぐいってください。,Please go straight ahead.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,マッチ,マッチ,match,noun,,,,マッチで火をつけます。,マッチでひをつけます。,I light a fire with a match.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,窓,まど,window,noun,,,,窓を開けます。,まどをあけます。,I open the window.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,丸い,まるい,"round, circular",i-adjective,,,,丸いテーブルがあります。,まるいテーブルがあります。,There is a round table.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,Alt. spelling: 円い
expression,N5,vocabulary,,円い,まるい,"round, circular",i-adjective,,,,丸いテーブルがあります。,まるいテーブルがあります。,There is a round table.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,Alt. spelling: 丸い
expression,N5,vocabulary,,万,まん,ten thousand,noun,,,,一万円あります。,いちまんえんあります。,I have ten thousand yen.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,万年筆,まんねんひつ,fountain pen,noun,,,,万年筆で書きます。,まんねんひつでかきます。,I write with a fountain pen.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,磨く,みがく,to brush (teeth); to polish,verb,godan,transitive,,歯を磨きます。,はをみがきます。,I brush my teeth.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,右,みぎ,right hand side,noun,,,,右に曲がります。,みぎにまがります。,I turn right.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,短い,みじかい,short (length),i-adjective,,,,髪が短いです。,かみがみじかいです。,My hair is short.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,水,みず,water,noun,,,,水を飲みます。,みずをのみます。,I drink water.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,店,みせ,"store, shop",noun,,,,店で買い物をします。,みせでかいものをします。,I shop at the store.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,見せる,みせる,"to show, to display",verb,ichidan,transitive,,写真を見せます。,しゃしんをみせます。,I show a photo.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,道,みち,"road, street; way, directions",noun,,,,この道をまっすぐ行きます。,このみちをまっすぐいきます。,I go straight along this road.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,三日,みっか,"three days, third day of the month",noun,,,,三日に会いましょう。,みっかにあいましょう。,Let's meet on the third.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,三つ,みっつ,three things,noun,,,,りんごを三つください。,りんごをみっつください。,"Three apples, please.",JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,緑,みどり,green,noun,,,,緑が好きです。,みどりがすきです。,I like green.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,皆さん,みなさん,"all of you, everyone",noun,,,,皆さん、こんにちは。,みなさん、こんにちは。,"Hello, everyone.",JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,南,みなみ,South,noun,,,,南へ行きます。,みなみへいきます。,I go to the south.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,耳,みみ,ear,noun,,,,耳が痛いです。,みみがいたいです。,My ear hurts.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,見る,みる,"to see, to look",verb,ichidan,transitive,,映画を見ます。,えいがをみます。,I watch a movie.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,みんな,みんな,"all, everyone, everybody",noun,,,,みんなで行きましょう。,みんなでいきましょう。,Let's all go together.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,六日,むいか,six days; sixth day of month,noun,,,,六日に会いましょう。,むいかにあいましょう。,Let's meet on the sixth.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,向こう,むこう,"beyond, over there",noun,,,,向こうに見えます。,むこうにみえます。,I can see it over there.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,難しい,むずかしい,difficult,i-adjective,,,,この問題は難しいです。,このもんだいはむずかしいです。,This problem is difficult.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,六つ,むっつ,six things,noun,,,,りんごを六つ買いました。,りんごをむっつかいました。,I bought six apples.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,村,むら,village,noun,,,,小さな村に住んでいます。,ちいさなむらにすんでいます。,I live in a small village.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,目,め,eye(s),noun,,,,目が痛いです。,めがいたいです。,My eyes hurt.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,メートル,メートル,meter,counter,,,,駅まで三メートルです。,えきまでさんメートルです。,It is three meters to the station.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,眼鏡,めがね,eye glasses,noun,,,,眼鏡をかけます。,めがねをかけます。,I put on glasses.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,もう,もう,already; again; more,adverb,,,,もう終わりました。,もうおわりました。,It has already finished.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,木曜日,もくようび,Thursday,noun,,,,木曜日に会いましょう。,もくようびにあいましょう。,Let's meet on Thursday.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,もしもし,もしもし,Hello? (used on the phone),interjection,,,,もしもし、田中です。,もしもし、たなかです。,"Hello, this is Tanaka.",JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,持つ,もつ,"to hold, to carry; to possess",verb,godan,transitive,,かばんを持ちます。,かばんをもちます。,I hold the bag.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,もっと,もっと,more,adverb,,,,もっと食べたいです。,もっとたべたいです。,I want to eat more.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,物,もの,thing (concrete object),noun,,,,これは私の物です。,これはわたしのものです。,This is my thing.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,門,もん,gate,noun,,,,門を開けます。,もんをあけます。,I open the gate.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,問題,もんだい,a problem,noun,,,,問題を解きます。,もんだいをときます。,I solve the problem.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,～屋,～や,~ shop,suffix,,,,パン屋へ行きます。,パンやへいきます。,I go to the bakery.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,八百屋,やおや,greengrocer,noun,,,,八百屋で野菜を買います。,やおやでやさいをかいます。,I buy vegetables at the greengrocer's.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,野菜,やさい,vegetable,noun,,,,野菜を食べます。,やさいをたべます。,I eat vegetables.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,易しい,やさしい,"easy, plain, simple",i-adjective,,,,この問題は易しいです。,このもんだいはやさしいです。,This problem is easy.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,安い,やすい,inexpensive; cheap (things),i-adjective,,,,この本は安いです。,このほんはやすいです。,This book is cheap.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,休み,やすみ,holiday; day off; absence,noun,,,,明日は休みです。,あしたはやすみです。,Tomorrow is a day off.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,休む,やすむ,"to rest, to have a break, to get time off",verb,godan,intransitive,,家で休みます。,いえでやすみます。,I rest at home.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,八つ,やっつ,eight things,noun,,,,りんごを八つ買いました。,りんごをやっつかいました。,I bought eight apples.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,山,やま,mountain,noun,,,,山に登ります。,やまにのぼります。,I climb the mountain.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,やる,やる,"to do; to give (to pets, parents, siblings, etc.)",verb,godan,transitive,,宿題をやります。,しゅくだいをやります。,I do my homework.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,夕方,ゆうがた,"late afternoon (typically just before dinner time), evening",noun,,,,夕方、散歩します。,ゆうがた、さんぽします。,I take a walk in the evening.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,夕飯,ゆうはん,"dinner, supper, evening meal",noun,,,,夕飯を食べます。,ゆうはんをたべます。,I eat dinner.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,郵便局,ゆうびんきょく,post office,noun,,,,郵便局へ行きます。,ゆうびんきょくへいきます。,I go to the post office.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,昨夜,ゆうべ,last night,noun,,,,昨夜、雨が降りました。,ゆうべ、あめがふりました。,It rained last night.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,有名,ゆうめい,famous,na-adjective,,,,この歌手は有名です。,このかしゅはゆうめいです。,This singer is famous.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,雪,ゆき,snow,noun,,,,雪が降っています。,ゆきがふっています。,It is snowing.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ゆっくりと,ゆっくりと,"slowly, at ease",adverb,,,,ゆっくりと歩きます。,ゆっくりとあるきます。,I walk slowly.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,八日,ようか,eight days; eighth day of the month,noun,,,,八日に会いましょう。,ようかにあいましょう。,Let's meet on the eighth.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,洋服,ようふく,Western-style clothes,noun,,,,洋服を買います。,ようふくをかいます。,I buy Western clothes.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,よく,よく,"frequently, often (much); well, skillfully",adverb,,,,よく映画を見ます。,よくえいがをみます。,I often watch movies.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,横,よこ,beside; side; width,noun,,,,駅の横に店があります。,えきのよこにみせがあります。,There is a shop beside the station.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,四日,よっか,four days; fourth day of the month,noun,,,,四日に会いましょう。,よっかにあいましょう。,Let's meet on the fourth.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,四つ,よっつ,four things,noun,,,,りんごを四つ買いました。,りんごをよっつかいました。,I bought four apples.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,呼ぶ,よぶ,to call (one's name); to invite,verb,godan,transitive,,名前を呼びます。,なまえをよびます。,I call your name.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,読む,よむ,to read,verb,godan,transitive,,本を読みます。,ほんをよみます。,I read a book.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,夜,よる,"evening, night",noun,,,,夜、勉強します。,よる、べんきょうします。,I study at night.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,弱い,よわい,weak,i-adjective,,,,体が弱いです。,からだがよわいです。,My body is weak.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,来月,らいげつ,next month,noun,,,,来月、旅行します。,らいげつ、りょこうします。,I will travel next month.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,来週,らいしゅう,next week,noun,,,,来週、会いましょう。,らいしゅう、あいましょう。,Let's meet next week.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,来年,らいねん,next year,noun,,,,来年、日本へ行きます。,らいねん、にほんへいきます。,I will go to Japan next year.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ラジオ,ラジオ,radio,noun,,,,ラジオを聞きます。,ラジオをききます。,I listen to the radio.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ラジオカセ,ラジオカセ,radio cassette player,noun,,,,ラジオカセで音楽を聞きます。,ラジオカセでおんがくをききます。,I listen to music on a radio cassette player.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,りっぱ,りっぱ,"splendid, fine",na-adjective,,,,りっぱな家に住んでいます。,りっぱないえにすんでいます。,I live in a splendid house.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,留学生,りゅうがくせい,international student,noun,,,,留学生と話します。,りゅうがくせいとはなします。,I talk with an international student.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,両親,りょうしん,"parents (lit., both parents)",noun,,,,両親と住んでいます。,りょうしんとすんでいます。,I live with my parents.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,料理,りょうり,cooking; cuisine,noun,,,,料理を作ります。,りょうりをつくります。,I make a meal.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,旅行,りょこう,"travel, trip",noun,,,,旅行に行きます。,りょこうにいきます。,I go on a trip.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,零,れい,"zero, nought",noun,,,,点数は零でした。,てんすうはれいでした。,The score was zero.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,冷蔵庫,れいぞうこ,refrigerator,noun,,,,冷蔵庫に入れます。,れいぞうこにいれます。,I put it in the refrigerator.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,レコード,レコード,record,noun,,,,レコードを聞きます。,レコードをききます。,I listen to a record.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,レストラン,レストラン,restaurant,noun,,,,レストランで食べます。,レストランでたべます。,I eat at a restaurant.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,練習,れんしゅう (する),(to) practice,noun,,,,日本語を練習します。,にほんごをれんしゅうします。,I practice Japanese.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,廊下,ろうか,corridor,noun,,,,廊下を歩きます。,ろうかをあるきます。,I walk in the corridor.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,六,ろく,six,noun,,,,六時に起きます。,ろくじにおきます。,I get up at six o'clock.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,ワイシャツ,ワイシャツ,"shirt (lit: white shirt), business shirt",noun,,,,ワイシャツを着ます。,ワイシャツをきます。,I wear a business shirt.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,若い,わかい,young,i-adjective,,,,若い人が多いです。,わかいひとがおおいです。,There are many young people.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,分かる,わかる,to understand,verb,godan,intransitive,,日本語が分かります。,にほんごがわかります。,I understand Japanese.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,忘れる,わすれる,to forget,verb,ichidan,transitive,,傘を忘れました。,かさをわすれました。,I forgot my umbrella.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,私,わたし,"I, myself",pronoun,,,,私は学生です。,わたしはがくせいです。,I am a student.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,私,わたくし,"I (formal), myself, private affairs",pronoun,,,,私は田中と申します。,わたくしはたなかともうします。,I am Tanaka.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,渡す,わたす,to hand (something) over (v.t.); to get across,verb,godan,transitive,渡る,本を渡します。,ほんをわたします。,I hand over the book.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,渡る,わたる,"to cross over, to go across",verb,godan,intransitive,,橋を渡ります。,はしをわたります。,I cross the bridge.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
expression,N5,vocabulary,,悪い,わるい,"bad, sinful; inferior",i-adjective,,,,天気が悪いです。,てんきがわるいです。,The weather is bad.,JLPT N5 Vocabulary List,https://github.com/jamsinclair/open-anki-jlpt-decks,,
